stage,central_nervous_system,hematopoietic_system,mesenchyme,periderm
2dpf,2.09,0,1.3,0
3dpf,0.8,0,0,0.33
5dpf,0,0,0.78,0.41
10dpf,2.35,0.43,0,1.42
