stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,6.7,0,0,0
19hpf,6.48,0,0,0,0,0,0,0,0
24hpf,5.79,0,0,0,7.17,19.71,0,0,1.87
2dpf,107.45,0,1.56,1.76,8.94,127.46,0.78,2.83,10.96
3dpf,466.5,0,0.86,2.95,1.39,84.59,0,0,1.88
5dpf,95.31,1.27,0.54,10.37,2.49,90.21,6.77,4.72,11.27
10dpf,333.23,1.29,1.07,4.16,2.37,100.7,0.7,4.92,1.91
