stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,19.92,2.97,7.91,20.1,13.96,1.11,1.91,4.64,12.32
3dpf,4.42,0,0.42,0.35,3.21,0.4,0,0.32,0
5dpf,2.26,0,0.31,0,2.43,0,0.35,0,0.32
10dpf,3.59,0,0.97,0,0,0,0,0,0
