stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,2.66,0,0,0,0,0,0,2.86,0
19hpf,1.69,0,0,0,0,0,0,0,0
24hpf,30.52,1.76,0,0.9,0,0.91,0,1.79,0
2dpf,6.27,2.63,2.13,0.53,1.13,0,0,0,1.24
3dpf,8.3,0,0,0,1.66,0,0,0,1.09
5dpf,11.08,2.39,0.75,1.29,8.18,2.83,2.03,4.44,14.32
10dpf,8.14,0,0,0.4,0.55,0,0,0.64,1.76
