stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,1.77,0
3dpf,0.36,0,18.22,0,0
5dpf,0,0.69,35.63,2.2,0.44
10dpf,0,0,5.61,0.98,0
