stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.98,0,0,0,0,1.5,0,0,7.9
3dpf,4.94,0,0,0,0.57,0.38,0,0,4.66
5dpf,0,1.13,1.38,2.88,2.79,7.79,1.83,0.95,30.81
10dpf,4.1,0.84,0.47,2.8,0.91,1.12,0,0,7.79
