stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0,0,0,0,0.84,14.81
3dpf,0.4,0,0,0,0.31,2.79,0
5dpf,0,0,0.35,0.74,0,0,6.51
10dpf,0.95,3.3,1.82,0,0,0.4,7.25
