stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0,0,0,0,0,2.08
3dpf,2.53,2.36,0,0,2.94,1.73,4.47
5dpf,9.89,7.19,2.01,0.4,3.03,3.81,677.77
10dpf,2.99,0.65,0.39,0,0.92,2.62,11.62
