stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,10.04
14hpf,0,0,0,0,0,0,33.01
19hpf,0,0,0,0,0,0,27.56
24hpf,0,0,0,0,0,0,0.89
2dpf,0,0,0,0,0,0,52.61
3dpf,3.92,0,0,0,0.87,0,8.62
5dpf,0.66,0.62,0.66,0,0.31,0.31,41.45
10dpf,2.08,0,2.23,0.43,1.47,0,6.41
