stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0.88,0,0,0
3dpf,12.85,0,0,0,0,2.85,0,0.31,0.47
5dpf,0.29,0.34,10.94,1.42,0.37,8.11,0.29,0.5,1.65
10dpf,19.35,0.96,18.12,0.83,1.7,3.32,0.4,4.71,1.37
