stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.38,0,0.49,3.83,0,0
3dpf,12.66,0,3.13,23.1,0,0
5dpf,2.35,0.66,7.99,11.32,0.99,4.85
10dpf,54.9,0,5.39,16.85,0.52,3.54
