stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,15.85,0,0,0,0,2.09,0
19hpf,9.02,0,0,0,1.63,0,0
2dpf,0,0,0,1.52,0.54,0.59,1.63
3dpf,8.85,0,0.93,0.44,3.83,0.39,0.69
5dpf,2.29,0.45,3.45,0,24.24,1.98,4.08
10dpf,5.23,0.57,1.49,0,2.8,0,0.56
