stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,1.71,0,0,0,0,0,0,0,0
24hpf,1.16,0,0,0,0,0,0,0,0
2dpf,4.28,0,0,4.7,1.88,0,1.01,3.38,0
3dpf,37.7,0.35,0,0.32,0.38,6.72,0.4,1.32,0.78
5dpf,2.56,0.29,0.37,0.43,0.3,1.44,0.92,1.04,1.34
10dpf,23.39,0,1.17,0,0,3.17,5.13,0,0
