stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,1.51,0,0
3dpf,76.94,0,0,0.46,0,5.57,0,1.42
5dpf,12.56,0.97,0.36,1.12,1.45,24.05,0,2.57
10dpf,45.66,5.51,0,0.88,1.55,12.3,1.11,6.55
