stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,20.36,0,0,0,0,0,0,0
12hpf,0,1.79,20.77,0,0,0,0,0,1.91,5.49
14hpf,0,0,2.49,2.43,0,0,0,2.35,0,3.38
16hpf,4.38,0,0,0,0,2.36,0,1.79,0,3.35
19hpf,4.08,0,0,0,2.55,0,0,0,0,0
24hpf,3.66,0,5.32,0.85,5.66,0.89,5.64,0,2.2,4.48
2dpf,144.16,0,17.79,17.51,50.61,76.74,20.38,0,16.27,74.26
3dpf,313.59,5.53,7.25,3.46,11.66,80.88,1.81,0,2.81,12.33
5dpf,46.51,8.28,30.88,17.79,6.21,122.65,16.93,4.67,13.71,56.82
10dpf,125.62,11.46,23.29,15.88,5.66,71.5,10.43,0,10.98,17.62
