stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6828.04,152,59.36,0,1237.85,85.28,0,176.16,2359.49,2013.67
12hpf,8298.45,247.17,67.67,170.78,1908.42,341.74,13.93,326.72,3131.33,2158.81
14hpf,2993.31,53.53,153.27,131.42,439.25,208.87,44.67,48.54,841.03,762.6
16hpf,3270.33,168.7,197.17,149.08,836.63,410.53,115.72,64.56,1093.89,1089.18
19hpf,3277.97,39.44,19.49,34.65,294.16,145.3,47.84,17.55,228.55,689.04
24hpf,2726.06,61.92,124.31,63.52,505.25,235.42,45.9,11.31,384.96,398.04
2dpf,1299.21,43.25,52.17,136.03,517.3,859.7,116.36,4.51,281.94,308.61
3dpf,1888.24,22.54,19.18,35.37,21.75,370.16,13.02,0,45.14,64.2
5dpf,316.6,23.5,97.98,130.67,67.12,926.31,69.97,24.37,187.09,463.77
10dpf,804,27.36,50.79,64.99,33.43,666.7,41.69,1.3,87.37,103.55
