stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,11.86,1.38,0,2.36,15.33,5.37,41.77
3dpf,0,1.22,0,0,1.53,0,0
5dpf,2.45,1.91,1.37,0,0,0.48,0.31
10dpf,0,2.38,0,0,0,0,0
