stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,14.96,0
19hpf,0,0,0,0,0,1.5,0
24hpf,0.95,0,0,0,0,59.24,0
2dpf,13.04,0,0.49,5.94,5.86,6.26,2.33
3dpf,0,0,0,0.88,0.73,1.82,0
5dpf,1.64,0.61,1.8,0.34,2.7,6.41,1.29
10dpf,0,0,0,0.62,0,3.24,0
