stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,0,1.56
2dpf,0,0,2.74,0.57,0,0,213.64
3dpf,1.34,1.27,0.31,0,0,0,93.09
5dpf,0.29,0,0.62,0,1.86,0,317.97
10dpf,3.8,2.94,0.47,1.91,1.44,0.67,255.04
