stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,18.58,0,0,0,18.56,0,0,0,0,0
12hpf,12.08,0,11.75,0,6.46,1.92,0,3.89,6.94,10.42
14hpf,3.05,0,20.5,2.38,4.85,0,0,0,2.29,2.64
16hpf,13.2,0,1.7,0,9.68,1.66,2.45,0,1.82,12
19hpf,6.55,0,0,0,1.7,0,0,0,0,1.61
24hpf,12.8,0,0.92,0,2.63,0,2.57,0,0.99,1.8
2dpf,153.38,2.28,19.92,22.3,66.4,107.7,20.8,1.73,25.86,34.68
3dpf,309.88,8.61,1.1,8.62,7.26,94.09,2.58,0,5.52,15.64
5dpf,32.65,3.37,13.4,14.22,9.91,126.28,8.7,5.24,23.22,48.74
10dpf,104.03,8.02,5.15,8.52,4.35,57.9,2.76,0,6.02,12.72
