stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.41,0,0,4.35,0,0,1.27
3dpf,15.52,0,0,2.24,1.25,0,0
5dpf,11.46,0,0.56,3.5,2.39,1.92,2.53
10dpf,20.06,2.37,0,1.33,2.15,0,0
