stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0.56,2.06,2.34,1.13,4.95,3.7
3dpf,3.48,0,0.49,0,2.92,0,0,0.39
5dpf,0.5,0.57,0.54,0,3.17,0,0.32,0.96
10dpf,1.9,0,0,0,2.56,0,0.68,1.87
