stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,1.7,0.49,2.09
3dpf,0,0,0,0,2.88,0,0
5dpf,0,0,0.95,1.5,3.13,1.28,0.6
10dpf,1.86,1.08,2.63,0.88,1.39,0,1.39
