stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,4.77,0,0,0,0,1.38,0
2dpf,8.97,0,0.72,0,0,0,1.59
3dpf,59.74,0,0,0,0.32,0,0
5dpf,3.93,0,0,0,5.93,0.29,0.91
10dpf,9.93,0.42,0,0.4,0,0,0
