stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,5232.9,58.43,0,74.52,0,18.8,47.85,1025.18
12hpf,665.77,0,0,36.55,0,70.17,6.34,65.54
14hpf,12.33,5.21,0,0,2.23,12.75,0,0
16hpf,5.76,4.56,0,0,0,3.52,0,8.16
24hpf,0,0,0,0,0,1.14,0,0
2dpf,0.53,0,0,2.15,0,0,0,0
3dpf,1.33,0,0,0,0,0,0,0
5dpf,0,0,0.31,0,5.08,0.49,0.37,1.63
10dpf,0.59,0,0,3.11,0,0,0,0
