stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,10.2,0,0,0,0
19hpf,0,0,5.36,2.07,0,0,0,0
24hpf,0,0,22.3,11.48,0,0.83,0,0
2dpf,7.48,0,66.68,36.35,0.62,0.7,4.29,1.03
3dpf,2.14,0,46.37,4.37,0.38,2.78,1.08,0.75
5dpf,0.85,0,170.98,8.37,0,8.19,1.53,6.73
10dpf,6.25,11.83,102.45,4.43,0,2.24,0.38,1.28
