stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,2.32,0,0,0,0,0,0,0,0
16hpf,0,0,0,0,0,0,0,0,1.86
24hpf,4.9,0,0,4.94,0,0,0,0.84,0.89
2dpf,194.17,2.76,3.55,64.39,1.53,4.37,0,2.22,103.36
3dpf,44.47,0.67,0,18.13,0,12.39,0,0,10.24
5dpf,40.54,0,1.4,42.32,0,32.57,5.69,2.11,61.12
10dpf,58.46,0,1.79,28.71,0,6.7,2.14,1.35,22.86
