stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
19hpf,0,0,0,0,0,1.66
24hpf,3.79,0,0,0,0,30.47
2dpf,10.54,0,0,0,1.69,79.58
3dpf,1.28,0,14.33,0,6.41,40.6
5dpf,4.32,0,11.77,0.46,11.08,155.12
10dpf,1.71,0.63,0,0,1.02,0
