stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.53,0,0.54,0,2.91,0
3dpf,0,2.42,0,0.37,1.04,0
5dpf,0.43,4.07,0,0,3.95,3.83
10dpf,1.56,21.05,0,0,0,0.39
