stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,1.85
2dpf,1.99,0.55,1.79,2.59,2.87,1.01,3.03
3dpf,2.49,0,0,0,1.7,0.99,0.38
5dpf,0,0,0,0,0.9,0.46,1.45
10dpf,3.1,0.39,0,0,1.15,0,0
