stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,13.02,0,0,2.05,3.89,21.04,0,1.84,5.98
3dpf,26.11,0,0.35,0,0,8.91,1.37,0.36,1.04
5dpf,3.19,0.31,0.41,3.16,3.46,17.28,2.86,2.93,8.08
10dpf,17.22,0,1.25,0.91,1.77,6.18,0.6,0,0.95
