stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.87,0,0,0,0,0,0.74
3dpf,64.18,0,0,0,2.7,0,0
5dpf,3.24,0,0,0,9.2,0.53,0
10dpf,77.97,1.25,0.55,2.93,3.16,0,0
