stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
3dpf,4.47,0,0.51,1.34,0,0
5dpf,1.46,0.79,0,1.18,0,1.79
10dpf,4.26,0,0,1.96,0.47,0.94
