stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.23,0,0,0,8.62,48.56,0,0,7.5
3dpf,2.76,0.41,0,0.39,0,50.87,0,0,4.49
5dpf,2.47,1.32,0.73,1.56,0.86,54.97,0.79,0.37,16.52
10dpf,2.31,0,0.53,0,0,11.43,0,0,2.75
