stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.48,1.15,0,1.16,1.29
3dpf,2,0.9,2.09,0,0
5dpf,0,4.01,1.66,0,0.92
10dpf,1.48,2.59,2.58,0,0
