stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,63.67
14hpf,0,4.47,6.07,0,0,4.96,244.43
16hpf,0,0,9.29,0,0,0,4.54
19hpf,0,0,0,0,0,0,96.21
24hpf,0,0,1.91,0,0,0,0.94
2dpf,0,0,19.76,63.45,0,0,0
3dpf,0,0.68,0.49,0,0,0,0
5dpf,0,0,0,0,0.96,0,0.95
10dpf,2.1,2.27,0,0,0,0,0.44
