stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,1.88,0,0,0,0
2dpf,14.52,3.41,2.36,6.54,8.66,10.59,0,1.25
3dpf,32.86,0,0.88,1,5.63,0,0,4.08
5dpf,8.93,0,5.29,0,9.72,2.19,0.9,5.73
10dpf,40.55,0.91,0.93,0,3.59,1.9,0.76,0
