stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,772.5,28.65,19.71,0,255.65,8.84,0,0,604.81,286.61
12hpf,1896.29,77.71,18.69,82.33,568.14,34.23,2.14,25.4,918.93,491.19
14hpf,505.6,2.57,44.44,88.75,149.61,0,2.55,8.83,217.81,144.44
16hpf,381.56,14.15,13.75,13.09,169.61,2.76,6.17,4.46,193.57,130.78
19hpf,981.4,4.07,6.2,7.54,111.36,0,17.98,2.48,69.06,126.91
24hpf,730.48,11.52,55.2,35.74,312.55,9.72,13.18,0,68.73,74.98
2dpf,1029.97,15.75,72.73,103.76,770.94,159.61,30.62,4.15,75.69,190.72
3dpf,414.85,2.08,1.19,9.32,12.1,18.94,1.59,0,0.8,4.38
5dpf,83.54,0.33,28.27,6.82,70.66,64.77,3.9,2.37,30.51,45.35
10dpf,56.8,0,9.52,0,0,2.77,1.94,0,0,0.57
