stage,central_nervous_system,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,16.86,0,4.51,0,0.78,2.13
3dpf,17.69,0,2.57,0,0.79,0
5dpf,0,0,2.89,1.17,0,0.83
10dpf,8.44,0.6,1.08,0,0,0
