stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.64,0.61,0,1.25,2.25,0.52,0,5.64
3dpf,6.17,0.33,0.61,0,2.12,0,0.46,2.52
5dpf,0.98,1.2,1.51,0,2.96,3.38,0,10.41
10dpf,15.21,0.79,0,0,2.86,1.77,0,1.46
