stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,17.04,0,10.64,0,14.07,0,0,80.35,63.34,0
12hpf,283.7,27.32,4.82,2.64,240.25,144.4,0,671.36,362.58,135.92
14hpf,377.36,4.67,21,2.68,242.64,143.13,5.08,203.32,131.87,282.19
16hpf,400.75,37.39,2.05,20,330.23,120.22,35.46,256.64,156.41,720.37
19hpf,141.61,0,0,7.79,67.66,26.1,0,55.56,3.18,322.84
24hpf,153.88,6.87,1.89,13.68,302.37,142.07,7.28,28.14,91.41,227.34
2dpf,271.89,5.25,0.79,26.76,382.82,909.56,34.65,36.82,296.54,180.94
3dpf,137.98,2.15,2.47,9.84,41.73,796.84,7.95,0.53,42.44,17.18
5dpf,82.03,5.73,4.64,26.3,38.83,658.44,15.73,27.43,81.32,105.39
10dpf,127.09,3.45,3.66,11.23,10.73,295.74,11,0.59,28.21,7.26
