stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,6.66,0,0,0,0,0,0,0,0
16hpf,14.25,0,0,1.88,0,0,0,0,0
19hpf,6.97,0,0,1.57,0,0,0,0,0
24hpf,11.58,0,0,0,0,0,0,0,0
2dpf,64.81,0.73,0.99,6.08,0.59,2.43,0.61,0,2.57
3dpf,61.49,1.02,0,2.41,0.33,3.68,0,0,0
5dpf,38.62,0.62,0,4.77,1.75,3.55,0,0.32,2.16
10dpf,42.79,0,0,1.37,0,2.66,0,0,1
