stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,631.56,0,29.25,0,95.19,0,0,21.13,240.62,166.98
12hpf,1040.17,39.1,40.56,26.6,186.7,47.83,0,28.95,665.33,259.59
14hpf,176.68,2.56,14.57,10.03,23.57,14.76,9.24,8.08,84.03,30.77
16hpf,205.52,12.67,52.41,19.56,103.97,34.24,4.23,15.56,129.02,83.49
19hpf,355.82,1.92,15.84,12.39,36.41,27.98,9.78,1.57,64.4,30.05
24hpf,173.87,1.67,39.55,3.02,36.41,12.73,17.47,0,66.21,29.35
2dpf,389,14.6,49.97,46.6,125.08,223.34,45.98,5.14,96.96,117.06
3dpf,275.15,9.58,10.29,13.28,6.87,78.81,9.38,0,7.59,35.12
5dpf,87.03,9.72,65.56,46.72,20.58,273.74,24.51,12.41,77.14,180.96
10dpf,199.32,31.41,34.56,24.98,7.25,128.23,10.48,0,52.07,33.51
