stage,central_nervous_system,endoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.78,0,5.53
3dpf,0.73,0,0.34,0,0
5dpf,0,0,1.11,0.66,2.48
10dpf,0,0.7,0,0,1.63
