stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,0,20.3,0,0
24hpf,70.73,0,0,0,0,0,9.15,0,0
2dpf,27.48,0.92,1.75,2.91,307.14,3.58,659.45,5.2,3.35
3dpf,9.91,1.57,3.22,0.58,1222.68,0,4.1,0.58,0.36
5dpf,4.77,1.11,3.93,1.09,1900.26,0,138.68,1.67,7.56
10dpf,7.29,1.07,0.44,4.5,268.75,0,8.11,1.19,0
