stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,0,0.84
3dpf,0.62,0.55,0,0.95,0,0,0,0
5dpf,0.61,0,0.36,0,0.43,0.8,0.32,0.76
10dpf,0,0.5,0,0,1.95,0,0,0
