stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,2.16,1.15,0,0.68,8.42,0.62,0.31,0
5dpf,0.52,3.23,0.77,0,4.98,0,1.3,0.5
10dpf,0.75,5.98,0,0,2.8,0.91,0,0
