stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,115.36,0,13.73,0,32.31,0,0,0,30.55,39.16
12hpf,239.06,11.84,34.94,3.83,48.28,18.8,0,24.56,108.45,56.3
14hpf,84.75,2.78,11.51,0,13.39,15.59,0,8.24,13.37,38.84
16hpf,104.61,13.62,14.16,1.75,40.42,16.09,3.59,7.4,51.43,59.76
19hpf,118.12,2.56,1.88,6.74,3.25,10,1.67,0,4.73,69.3
24hpf,74.05,0,8.25,1.74,20.76,8.46,0,0.89,18.07,18.08
2dpf,331.53,2.2,36.04,31.05,86.61,151.44,29.82,3.65,63.67,87.13
3dpf,978.26,10.68,21.86,15.94,20.51,201.89,4.79,0,14.16,36.53
5dpf,125.84,9.51,66.57,38.58,21.4,361.57,22.82,11.4,53.28,183.84
10dpf,1218.3,34.25,86.56,36.77,9.77,199.99,11.87,0.51,33.04,48.48
