stage,central_nervous_system,endoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,8.45,0,0,0,0
12hpf,0,1.79,0,1.94,0
2dpf,0,0,0.52,0,0
5dpf,0,0,0.71,0,0
10dpf,2.41,0,0,1.54,0.59
