stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0.56,0,0,0,0,0,0,0.96
3dpf,3.45,0,0,0.7,4.05,0.43,0,0.62,0
5dpf,0,0,0.39,0,1.41,0,0.29,0,0
10dpf,4.16,0,0,0,2.4,0,0,0,0.68
