stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
12hpf,0,0,0,0,0,3.43
14hpf,0,0,0,0,0,24.08
16hpf,0,0,2.25,0,0,45.52
19hpf,0,0,0,0,0,47.58
24hpf,0,0,0,0,0,14.09
2dpf,1.59,0,0.59,3.01,0,27.64
3dpf,5.77,0,0,0,0,1.4
5dpf,2.51,1.58,0,4.06,0.71,21.93
10dpf,1.47,2.23,0,0,0,3.96
