stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,3.43,0,0,0,0
24hpf,0,7.58,0,0,0.99,0
2dpf,10.88,54.98,3.11,0,0,0
3dpf,10.1,19.87,2.51,0,0,0
5dpf,3.87,61.94,14.19,0.57,0.41,0.9
10dpf,2.72,31.49,0.59,0,0,0
