stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,1.87,0,0,0,0,0,0,0,0
19hpf,1.71,0,0,0,0,0,0,0,0
24hpf,3.61,0,0,0,0.88,0,0,0,0.92
2dpf,6.13,0,2.99,3.54,2.45,0,0,2.25,1.8
3dpf,7.5,0,0,0.5,0.91,3.69,0,0,0.93
5dpf,10.62,0,1.95,2.46,2.09,13.01,1.24,2.24,14.18
10dpf,18.68,2.16,0,5.15,0,8.82,0,1.44,2.66
