stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.92,0,0,3.76,37.81,3,25.74,6.52
3dpf,3.79,0,0,0,11.3,0.7,5.76,0
5dpf,7.4,0,2.11,1.36,48.48,5.09,7.72,9.15
10dpf,12.59,1.34,0,0,25.16,4.67,6.93,0
