stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.77,0,0,0,2.3,0.48,0,0,2.46
3dpf,1.03,10.34,0.34,0.86,4.73,0,0,0,0.79
5dpf,1.41,1.02,0.56,0,7.83,0,0.32,0.67,4.81
10dpf,2.41,2.65,0,0,3.35,0.93,0,2.38,3.36
