stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,2.57,0,0,0,0
14hpf,0,0,10.68,3.44,0,6.44,0,0
16hpf,0,0,49.67,0,0,15.32,0,0
19hpf,9.06,0,1.83,1.84,0,0,0,0
24hpf,0.87,0,1.08,4.17,0,0.9,0,0
2dpf,12.23,0,6.75,0,0.53,7.51,2.33,1.72
3dpf,11.31,0.69,4.6,0,0,12.18,1.29,7.72
5dpf,1.54,0,28.29,0.41,1.32,8.12,4.4,17.06
10dpf,8.67,0,6.07,0,0.47,12.75,0,3.5
