stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,20.47,0,0,0,0,0,0,0
2dpf,5.14,0,0,0,0,2.38,1.84,2.1,43.22
3dpf,10.12,0.34,0.84,0.7,5.4,101.02,0,5.34,28.57
5dpf,4.5,7.19,3.62,11.79,8.69,174.87,2.46,14.87,60.11
10dpf,15.81,13.64,1.84,9.99,2.65,185.12,0,16.55,12.27
