stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.15,0,0.78,9.63,21.34,25.65,32.63
3dpf,1.9,0.52,0.73,0,3.69,3.54,1.82
5dpf,1.14,0,5.59,0,2.09,1.73,19.07
10dpf,2.06,0.98,0.49,0,2.78,1.67,2.21
