stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,1.8,0,0,0,0,0
19hpf,0,0,0,18.51,0,0,0,0,0
24hpf,0.82,0,0,5.22,0,0,0,0,1.19
2dpf,19.49,1.23,7.96,148.97,2.91,16.39,6.91,3.56,13.47
3dpf,15.01,22.99,1.45,57.05,2.87,107.12,0.68,0.42,12.16
5dpf,81.12,11.48,19.15,312.87,9.38,119.53,6.45,2.82,195.81
10dpf,23.07,47.68,9.52,214.22,8.73,41.03,14.36,2.32,44.12
