stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,6.99,0
2dpf,3.4,0,1.74,0.58,4.5,0.6
3dpf,0,0,0,0,0.76,0
5dpf,1.47,0.89,0,2.35,3.03,0.44
10dpf,3.83,0,0.45,0,5.35,0
