stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0,0,4.19,0,1.26,0
3dpf,61.52,0,0,0.43,0,2.13,0
5dpf,3.6,0.93,0.69,0,1.08,1.34,0.33
10dpf,26.67,0.86,0,0,0,2.57,0.85
