stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.64,0,0,0.96,2.93,0,0,0
3dpf,36.8,0.3,0,0,0.99,0,0,1.09
5dpf,3.1,1.56,0.55,0,6.5,0,0.32,7.1
10dpf,51.16,1.47,0.45,0,2.04,0.57,0,2.25
