stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,5.66,1.63,4.22,9.1,1.55,0,2.05,1.6
3dpf,3.71,0,0,0.65,0,0,0,0
5dpf,1.83,0.68,0,6.47,1.18,0.29,0,3.35
10dpf,1.97,0,0,1.89,0,0,0,0
