stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,1.71,0,0,0,0,0,0
24hpf,0,0,0,0,0,0.87,0
2dpf,3.87,1.7,0.9,3.09,0.74,1.92,5.05
3dpf,20.15,0.63,1.27,3.68,0,0.82,0.94
5dpf,3.43,0.4,0.92,3.33,1.16,0.92,3.01
10dpf,16.55,0.4,0.58,3.02,0,0,1.04
